node_A,node_B,sign
5800,5812,1
5800,103,1
5800,1403,1
5800,2658,1
5800,3000,-1
5800,3297,1
5800,3381,1
5800,4218,-1
5800,4884,1
5800,4934,1
5800,4940,1
5800,5096,1
5800,5432,1
5800,5529,1
5800,5655,1
5800,5760,1
5800,5807,-1
5800,5818,1
5800,5824,1
5800,5827,1
5800,5835,1
5800,5932,1
5800,5933,1
5800,6000,1
5800,6001,1
5800,6174,1
5800,6243,1
5800,6307,-1
5800,6424,-1
5800,6441,1
5800,6447,-1
5800,6595,-1
5800,6618,1
5800,6628,-1
5800,6632,1
5800,6725,1
5800,6736,1
5800,6737,1
5800,6769,-1
5800,6789,1
5800,6806,-1
5800,6873,1
5800,6890,1
5800,6907,1
5800,6918,1
5800,6924,-1
5800,6950,-1
5800,6953,-1
5800,6967,-1
5800,6976,1
5800,6980,1
5800,6982,1
5800,6993,-1
5800,7060,-1
5800,7101,1
5800,7110,-1
5800,7116,1
5800,7120,-1
5800,7144,1
5800,7162,1
5800,7201,1
5800,7214,1
5800,7238,1
5800,7262,1
5800,7341,1
5800,7351,1
5800,7373,1
5800,7389,1
5800,7400,1
5800,7491,-1
5800,7493,-1
5800,7520,-1
5800,7529,1
5800,7561,1
5800,7583,-1
5800,7587,-1
5800,7588,-1
5800,7651,1
5800,7694,1
5800,7810,1
5800,7833,1
5800,7874,-1
5800,7882,1
5800,7924,-1
5800,7979,1
5800,7996,-1
5800,8002,-1
5800,8024,-1
5800,8090,-1
5800,8122,1
5800,8124,1
5800,8168,1
5800,8192,1
5800,8246,-1
5800,8249,1
5800,8271,-1
5800,8297,-1
5800,109,-1
5800,7225,1
5800,143,1
5800,166,1
5800,6323,1
5800,457,1
5800,546,-1
5800,6714,1
5800,5772,1
5800,6047,1
5800,6280,1
5800,6772,1
5800,7378,1
5800,766,1
5800,879,1
5800,1098,1
5800,2226,1
5800,2452,1
5800,2677,1
5800,2688,1
5800,3457,1
5800,3641,1
5800,3642,1
5800,4598,-1
5800,4669,1
5800,4829,1
5800,4948,1
5800,5173,1
5800,5177,1
5800,5185,1
5800,5531,1
5800,5617,1
5800,5761,1
5800,5796,1
5800,5934,1
5800,6204,-1
5800,6443,-1
5800,6460,1
5800,6486,1
5800,6488,1
5800,6494,1
5800,6510,1
5800,6615,1
5800,6619,1
5800,6620,1
5800,6726,-1
5800,6776,-1
5800,6848,-1
5800,6865,1
5800,6867,1
5800,6870,1
5800,6899,1
5800,6900,1
5800,7046,1
5800,7055,1
5800,7057,1
5800,7080,1
5800,7086,1
5800,7121,1
5800,7231,1
5800,7241,1
5800,7294,1
5800,7350,1
5800,7354,1
5807,5179,1
5807,6218,1
5807,546,-1
5807,2940,1
5807,4934,-1
5807,6001,1
5807,6552,1
5807,6805,-1
5807,7101,1
5807,7116,-1
5807,7434,-1
5807,7440,-1
5807,7498,-1
5807,7534,-1
5807,6618,1
5807,1098,1
5807,2677,1
5807,3764,-1
5807,4383,1
5807,4967,1
5807,5796,-1
5807,6524,1
5807,6615,1
5807,6620,1
5814,3806,1
5814,20,-1
5814,1403,1
5814,2940,1
5814,3293,1
5814,3770,-1
5814,4432,1
5814,4940,1
5814,5096,1
5814,5432,1
5814,5760,1
5814,5812,1
5814,5818,-1
5814,5827,1
5814,5835,1
5814,5887,-1
5814,5891,1
5814,5932,1
5814,5950,-1
5814,5973,-1
5814,5998,1
5814,6105,-1
5814,6340,-1
5814,6409,-1
5814,6422,-1
5814,6618,1
5814,6699,1
5814,6714,1
5814,6759,-1
5814,6784,1
5814,6806,-1
5814,6917,-1
5814,6924,-1
5814,6967,-1
5814,6980,-1
5814,6982,-1
5814,6987,-1
5814,7110,-1
5814,7116,1
5814,7225,-1
5814,7233,1
5814,7434,-1
5814,7508,-1
5814,7587,1
5814,7593,-1
5814,7618,1
5814,7651,1
5814,7757,1
5814,7833,1
5814,7835,1
5814,7857,-1
5814,7860,1
5814,7874,-1
5814,7928,-1
5814,8002,-1
5814,8058,-1
5814,8192,1
5814,8246,-1
5814,8297,-1
5814,68,-1
5814,5179,1
5814,5824,1
5814,6241,1
5814,457,1
5814,5809,1
5814,6218,1
5814,6907,1
5814,634,-1
5814,1865,-1
5814,766,1
5814,3381,1
5814,788,-1
5814,1098,1
5814,6023,-1
5814,1795,1
5814,1796,1
5814,2299,1
5814,2415,-1
5814,2452,1
5814,2688,1
5814,3449,-1
5814,3478,1
5814,3492,1
5814,3569,-1
5814,3571,1
5814,3642,1
5814,4036,1
5814,4045,1
5814,4046,1
5814,4818,-1
5814,4967,1
5814,5102,1
5814,5166,1
5814,5207,1
5814,5531,-1
5814,5591,-1
5814,5796,1
5814,6121,1
5814,6134,1
5814,6295,-1
5814,6359,1
5814,6398,1
5814,6486,1
5814,6494,1
5814,6518,1
5814,6563,1
5814,6615,1
5814,6619,1
5814,6620,1
5814,6906,1
5814,7024,1
5814,7099,1
5814,7183,1
5818,20,1
5818,4432,1
5818,5263,-1
5818,5415,-1
5818,5487,-1
5818,5624,1
5818,5760,-1
5818,6023,-1
5818,6166,-1
5818,6255,-1
5818,6441,1
5818,6458,1
5818,6850,-1
5818,6873,1
5818,7791,-1
5818,8249,-1
5818,24,1
5818,6784,1
5818,6174,1
5818,5812,1
5818,109,1
5818,1074,1
5818,5824,1
5818,395,1
5818,457,1
5818,634,1
5818,6736,1
5818,6772,1
5818,766,1
5818,3381,1
5818,1210,1
5818,1722,1
5818,3522,1
5818,3571,1
5818,3641,1
5818,3642,1
5818,3794,1
5818,3900,1
5818,3978,1
5818,4045,1
5818,4151,1
5818,4221,1
5818,4447,1
5818,4829,1
5818,4967,1
5818,5102,1
5818,5185,1
5818,5531,1
5818,5796,1
5818,5857,1
5818,6072,1
5818,6204,1
5818,6608,1
5818,6615,1
5818,6620,1
5818,6649,1
5818,6822,1
5818,6865,1
5818,6876,1
5818,6877,1
5818,6878,1
5827,109,1
5827,1074,1
5827,5140,1
5827,7143,1
5827,7662,1
5827,6344,1
5827,457,1
5827,634,1
5827,766,1
5827,3381,1
5827,6501,1
5827,2299,1
5827,2688,1
5827,3457,1
5827,3642,1
5827,3995,1
5827,4036,1
5827,4045,1
5827,4673,1
5827,4967,1
5827,5177,1
5827,5181,1
5827,5185,1
5827,5531,1
5827,5796,1
5827,5857,1
5827,6359,1
5827,6483,1
5827,6504,1
5827,6607,1
5827,6608,1
5837,5263,1
5837,766,1
5837,2688,1
5837,3449,1
5837,3642,1
5837,4082,1
5837,4967,1
5837,5125,-1
5837,5180,1
5837,5181,1
5837,5606,1
5837,5691,1
5837,5833,1
5837,5834,1
5860,68,-1
5860,5263,1
5860,457,-1
5860,2688,-1
5860,2744,1
5860,3642,-1
5860,4447,1
5860,5187,1
5860,5691,1
5860,5859,-1
5891,5437,1
5891,5887,1
5891,457,1
5891,4550,1
5891,2129,1
5891,2688,1
5891,3449,1
5891,3642,1
5891,3995,1
5891,4045,1
5891,4073,1
5891,4967,1
5891,5110,1
5891,5180,1
5891,5184,1
5891,5187,1
5891,5332,1
5891,5427,1
5891,5691,1
5891,5707,1
5891,5770,-1
5891,5855,1
5891,5857,1
5891,5859,1
5891,5862,1
5891,5873,1
5891,5877,1
5891,5885,-1
5891,5888,1
5891,5889,1
5891,5890,1
5926,5824,-1
5926,4476,-1
5926,4967,-1
5932,5998,1
5932,5655,1
5932,457,1
5932,5121,1
5932,5437,1
5932,5487,1
5932,5624,1
5932,5824,1
5932,6407,-1
5932,6789,1
5932,7101,1
5932,7225,1
5932,6618,1
5932,766,1
5932,3381,1
5932,1098,1
5932,2677,1
5932,3032,1
5932,3965,1
5932,4045,1
5932,4437,1
5932,4967,1
5932,5059,1
5932,6443,1
5932,6619,1
5932,6620,1
5932,6649,1
5998,5529,1
5998,53,1
5998,3381,1
5998,5140,1
5998,5179,1
5998,5835,1
5998,6552,1
5998,6554,1
5998,6595,1
5998,6618,1
5998,6632,1
5998,7101,1
5998,7143,1
5998,7225,1
5998,7279,1
5998,7389,1
5998,7833,1
5998,7871,1
5998,7890,1
5998,7924,-1
5998,8168,1
5998,457,1
5998,6243,1
5998,766,1
5998,1098,1
5998,2677,1
5998,4045,1
5998,4192,1
5998,4967,1
5998,5173,1
5998,5550,1
5998,5692,1
5998,6484,1
5998,6486,1
5998,6518,1
5998,6619,1
5998,6620,1
5998,6649,1
6001,5179,1
6001,5812,1
6001,109,1
6001,5824,1
6001,5121,1
6001,6596,1
6001,398,1
6001,6809,1
6001,457,1
6001,5772,-1
6001,6618,1
6001,6736,1
6001,6772,-1
6001,766,1
6001,1896,1
6001,3032,1
6001,3315,1
6001,3642,1
6001,4221,1
6001,4967,1
6001,5185,1
6001,5531,1
6001,5796,1
6001,6359,1
6001,6615,1
6001,6726,-1
6001,6747,1
6001,6865,-1
6001,6867,1
6001,6883,1
6001,6884,1
6001,6885,1
6001,6886,1
6021,457,-1
6021,5705,-1
6021,1133,-1
6021,2744,1
6021,3642,-1
6021,5915,-1
6021,5934,-1
6021,6020,1
6170,11,1
6170,5624,1
6170,5824,-1
6170,6311,-1
6170,6552,1
6170,6596,-1
6170,6628,-1
6170,6663,-1
6170,5179,1
6170,1074,1
6170,6447,1
6170,457,1
6170,766,1
6170,3381,1
6170,1098,1
6170,3032,1
6170,3642,1
6170,4273,1
6170,4829,1
6170,4967,1
6170,5185,1
6170,5531,1
6170,5612,1
6170,6219,1
6170,6359,1
6170,6488,1
6218,5812,1
6218,457,1
6218,5757,-1
6218,5809,1
6218,4940,1
6218,6784,1
6218,7587,1
6218,7835,1
6218,3381,1
6218,6360,1
6218,2376,1
6218,6023,1
6218,3032,1
6218,3449,1
6218,3642,1
6218,4073,-1
6218,4673,1
6218,4967,1
6218,5185,1
6218,5391,-1
6218,5531,1
6218,5589,1
6218,5591,1
6218,5796,1
6218,6024,1
6218,6232,1
6218,6239,-1
6218,6339,1
6218,6351,-1
6218,6371,1
6255,5179,1
6255,5630,1
6255,788,-1
6255,852,-1
6255,4550,-1
6255,5255,-1
6255,3642,-1
6255,4144,-1
6255,4894,-1
6255,5110,1
6255,5339,-1
6255,5531,1
6255,5644,-1
6255,5691,1
6255,5696,1
6255,5783,-1
6255,6020,1
6255,6252,1
6255,6253,1
6255,6254,1
6302,5655,-1
6302,457,-1
6302,788,-1
6302,1004,-1
6302,1667,-1
6302,2688,-1
6302,4894,-1
6302,5207,-1
6302,5532,1
6302,6301,-1
6311,1041,-1
6311,3786,-1
6311,4746,-1
6311,5810,-1
6323,6592,1
6323,5824,-1
6323,5432,1
6323,5614,1
6323,6528,1
6323,6784,1
6323,6789,1
6323,6976,1
6323,7378,1
6323,457,1
6323,879,-1
6323,1098,1
6323,3642,1
6323,4144,-1
6323,5173,1
6323,5185,-1
6323,5984,-1
6323,6486,1
6323,6522,-1
6323,6526,1
6323,6608,1
6323,6726,-1
6334,5179,1
6334,457,1
6334,3381,1
6334,788,-1
6334,1004,1
6334,1098,1
6334,1133,1
6334,1210,1
6334,1470,-1
6334,1800,1
6334,2688,1
6334,3032,1
6334,3642,1
6334,3662,1
6334,4425,1
6334,4489,1
6334,4673,1
6334,5591,1
6334,5658,1
6334,6068,1
6334,6312,1
6334,6331,1
6334,6332,1
6334,6333,1
6441,24,-1
6441,87,1
6441,5630,1
6441,1074,1
6441,136,1
6441,172,1
6441,457,1
6441,546,-1
6441,766,1
6441,3381,1
6441,996,1
6441,1004,-1
6441,2376,1
6441,6023,1
6441,3642,1
6441,4045,1
6441,4673,1
6441,4813,1
6441,4967,1
6441,5177,1
6441,5531,1
6441,5612,-1
6441,5696,1
6441,5816,-1
6441,5823,1
6441,6126,1
6441,6217,-1
6441,6439,1
6441,6440,-1
6458,42,1
6458,5760,1
6458,6000,1
6458,6670,-1
6458,6907,1
6458,7108,1
6458,7225,-1
6458,7386,-1
6458,87,1
6458,5812,1
6458,109,1
6458,364,1
6458,457,1
6458,544,1
6458,766,1
6458,1470,1
6458,2545,1
6458,2688,1
6458,2699,1
6458,3345,1
6458,3478,1
6458,3642,1
6458,3932,1
6458,4673,1
6458,4813,1
6458,4967,1
6458,5185,1
6458,5248,1
6458,5472,1
6458,5531,1
6458,5696,1
6458,5821,1
6458,5857,1
6458,6216,1
6458,6217,1
6458,6450,1
6458,6451,1
6458,6452,1
6458,6453,1
6458,6454,1
6458,6455,1
6458,6456,1
6458,6457,1
6458,6459,1
6474,1074,-1
6474,6447,1
6474,457,-1
6474,7649,1
6474,6023,-1
6474,1470,-1
6474,2493,-1
6474,3642,-1
6474,4073,-1
6474,4673,-1
6474,4894,-1
6474,5360,1
6474,5896,-1
6501,1074,1
6501,6447,1
6501,6243,1
6501,766,1
6501,3381,1
6501,6803,-1
6501,6918,-1
6501,2688,1
6501,3032,1
6501,3462,1
6501,3642,1
6501,4045,1
6501,4673,1
6501,4967,1
6501,5185,1
6501,5531,1
6501,5796,1
6501,5797,1
6501,5805,1
6501,5857,1
6501,5862,1
6501,6314,1
6501,6359,1
6501,6605,1
6511,109,-1
6511,6023,-1
6511,6462,-1
6511,6471,-1
6511,6510,1
6528,109,1
6528,1074,1
6528,5140,1
6528,457,1
6528,766,1
6528,6023,1
6528,3345,1
6528,3642,1
6528,4045,1
6528,4673,1
6528,4967,1
6528,5125,1
6528,5177,1
6528,5531,1
6528,5612,1
6528,5731,1
6528,5796,1
6528,5816,1
6528,6527,1
6532,5980,-1
6552,109,1
6552,5140,1
6552,6243,1
6552,7323,-1
6552,457,1
6552,1470,1
6552,1796,1
6552,2855,1
6552,3642,1
6552,3965,1
6552,4045,1
6552,4673,1
6552,4967,1
6552,5102,1
6552,5531,1
6552,5796,1
6552,5857,1
6552,6217,1
6552,6479,1
6554,1074,1
6554,5140,1
6554,6447,1
6554,457,1
6554,766,1
6554,3642,1
6554,4045,1
6554,4673,1
6554,4967,1
6554,5816,1
6554,6165,1
6554,6223,1
6554,6248,1
6554,6346,1
6554,6460,1
6595,1074,1
6595,5980,1
6595,2940,1
6595,7279,1
6595,336,1
6595,457,1
6595,766,1
6595,3381,1
6595,1042,1
6595,2688,1
6595,3642,1
6595,3709,1
6595,4673,1
6595,4833,1
6595,4967,1
6595,5185,1
6595,5193,1
6595,5617,1
6595,5908,-1
6595,6325,1
6595,6479,1
6595,6483,1
6595,6545,1
6595,6626,1
6595,6627,1
6595,6666,1
6632,1074,1
6632,457,1
6632,766,1
6632,3381,1
6632,1762,1
6632,1951,1
6632,2688,1
6632,3345,1
6632,3462,1
6632,3642,1
6632,4045,1
6632,4673,1
6632,4967,1
6632,5038,1
6632,5185,1
6632,5531,1
6632,5857,1
6632,5862,1
6632,6223,1
6632,6483,1
6632,6605,1
6663,1074,1
6663,457,-1
6663,3642,-1
6663,6314,1
6663,6545,1
6663,6627,-1
6668,457,-1
6668,4967,-1
6668,6483,1
6699,5655,1
6699,109,1
6699,1074,1
6699,457,1
6699,766,1
6699,3381,1
6699,1762,1
6699,1896,1
6699,3088,1
6699,3642,1
6699,4045,1
6699,4829,1
6699,4967,1
6699,5185,1
6699,5531,1
6699,5763,1
6699,5934,1
6699,6359,1
6699,6460,1
6699,6577,1
6699,6666,1
6699,6697,1
6699,6698,1
6707,136,-1
6707,5709,-1
6707,4550,-1
6707,5177,-1
6707,6082,-1
6707,6483,1
6707,6608,-1
6803,457,1
6803,6714,1
6803,6772,1
6803,2688,1
6803,3642,1
6803,5185,-1
6803,5531,1
6803,5816,-1
6803,6436,-1
6803,6510,-1
6803,6522,1
6803,6525,1
6803,6802,1
6873,1074,1
6873,457,1
6873,6320,1
6873,6736,1
6873,766,1
6873,3381,1
6873,2688,1
6873,3642,1
6873,4192,1
6873,4829,1
6873,4967,1
6873,5185,1
6873,6359,1
6873,6486,1
6873,6488,1
6873,6494,1
6873,6522,1
6873,6563,1
6873,6615,1
6873,6620,1
6873,6649,1
6873,6870,1
6901,6784,1
6901,5630,1
6901,5812,1
6901,109,1
6901,5824,1
6901,457,1
6901,6736,1
6901,6772,1
6901,766,1
6901,3381,1
6901,1210,1
6901,2688,1
6901,3641,1
6901,3642,1
6901,4045,1
6901,4967,1
6901,5531,1
6901,5796,-1
6901,5857,-1
6901,5934,1
6901,6204,-1
6901,6359,1
6901,6615,1
6901,6620,1
6901,6649,1
6901,6848,1
6901,6865,1
6901,6902,1
6955,24,1
6955,5529,1
6955,3293,1
6955,109,1
6955,6953,1
6955,6618,1
6955,3381,1
6955,4550,1
6955,1051,1
6955,1098,1
6955,2481,1
6955,3641,1
6955,3764,1
6955,4437,1
6955,4967,1
6955,5053,1
6955,5185,1
6955,5796,1
6955,5816,1
6955,5862,1
6955,6398,1
6955,6494,1
6955,6615,1
6955,6619,1
6955,6620,1
6955,6949,1
6955,6954,1
7101,109,1
7101,4964,1
7101,6976,1
7101,6907,1
7101,6618,1
7101,766,1
7101,3381,1
7101,6611,1
7101,3593,1
7101,3965,1
7101,4036,1
7101,4045,1
7101,4967,1
7101,6494,1
7101,6615,1
7101,6619,1
7101,6620,1
7101,6848,1
7101,6906,1
7101,7098,1
7101,7099,1
7101,7100,1
7144,24,1
7144,5529,1
7144,5179,1
7144,6907,1
7144,580,1
7144,6618,1
7144,766,1
7144,3381,1
7144,6360,1
7144,7146,1
7144,1896,1
7144,2387,1
7144,3593,1
7144,4045,1
7144,4200,1
7144,4524,1
7144,4967,1
7144,6408,1
7144,6563,1
7144,6615,1
7144,6619,1
7144,6620,1
7144,6906,1
7144,7100,1
7144,7117,-1
7144,7142,1
7144,7145,1
7214,5529,1
7214,5655,1
7214,6918,1
7214,4964,1
7214,3969,1
7214,6976,1
7214,6907,1
7214,6714,1
7214,6320,1
7214,766,1
7214,3381,1
7214,6360,1
7214,3770,1
7214,3527,1
7214,4045,1
7214,4967,1
7214,5616,1
7214,6359,1
7214,6443,1
7214,6486,1
7214,6563,1
7214,6615,1
7214,6619,1
7214,6620,1
7214,6906,1
7214,7099,1
7214,7104,1
7214,7138,1
7214,7139,1
7214,7210,1
7214,7211,1
7214,7212,1
7362,5655,1
7362,6241,-1
7362,4879,-1
7362,6280,-1
7362,2940,-1
7362,4884,1
7362,7116,1
7362,7587,-1
7362,7618,1
7362,4894,-1
7362,6494,-1
7362,6615,-1
7362,6619,-1
7362,7132,-1
7393,109,-1
7393,6951,-1
7393,5378,1
7393,7225,-1
7393,7393,1
7393,7651,1
7393,7662,1
7393,7695,1
7393,7840,-1
7393,8237,1
7393,7449,-1
7393,2452,-1
7393,5820,-1
7393,7294,-1
7393,7768,-1
7393,7831,-1
7810,109,1
7810,5140,1
7810,6596,1
7810,6951,1
7810,2223,-1
7810,6737,1
7810,6993,-1
7810,7979,1
7810,8224,1
7810,457,1
7810,6618,1
7810,2658,1
7810,988,1
7810,1098,1
7810,2983,1
7810,3088,1
7810,3142,1
7810,3227,1
7810,4948,1
7810,5015,1
7810,5173,1
7810,5908,-1
7810,6941,1
7810,7057,1
7810,7086,1
7810,7511,1
7810,7665,1
7810,7696,1
7810,7733,1
7810,7744,1
7810,7967,1
7810,8036,1
7810,8046,1
7810,8047,1
7810,8053,1
7810,8156,1
7810,8211,1
8124,5179,1
8124,6596,1
8124,6000,1
8124,7378,1
8124,988,1
8124,3088,-1
8124,3142,1
8124,4948,1
8124,5068,1
8124,5553,1
8124,5667,1
8124,7086,1
8124,7564,1
8124,7685,1
8124,7808,1
8124,8036,1
1403,5106,1
1403,3969,1
1403,6241,1
1403,6907,1
1403,634,1
1403,6714,1
1403,6280,1
1403,766,1
1403,3381,1
1403,1722,1
1403,2186,1
1403,2249,1
1403,3770,1
1403,7222,1
1403,3527,1
1403,3571,1
1403,3593,1
1403,4045,1
1403,4046,1
1403,4967,1
1403,5090,1
1403,5102,1
1403,5143,1
1403,5531,1
1403,5616,1
1403,5857,1
1403,6486,1
1403,6518,1
1403,6598,1
1403,6615,1
1403,6619,1
1403,6620,1
1403,6702,1
1403,6906,1
1403,6916,1
1403,6971,1
1403,7086,1
1403,7104,1
1403,7188,1
1403,7240,1
1403,7241,1
2658,6784,1
2658,7279,1
2658,6174,1
2658,6596,1
2658,6951,1
2658,7225,-1
2658,7301,1
2658,6907,1
2658,7391,1
2658,7675,1
2658,766,1
2658,155,1
2658,1024,-1
2658,2129,1
2658,2940,1
2658,3000,1
2658,3297,1
2658,3806,1
2658,3885,1
2658,3969,1
2658,4044,1
2658,4127,1
2658,4311,-1
2658,4331,-1
2658,4386,-1
2658,4435,1
2658,4471,1
2658,4480,-1
2658,4529,-1
2658,4588,1
2658,4645,-1
2658,4650,-1
2658,4654,-1
2658,4879,-1
2658,4964,-1
2658,5044,-1
2658,5045,-1
2658,5096,1
2658,5106,1
2658,5132,1
2658,5144,1
2658,5162,1
2658,5179,-1
2658,5208,-1
2658,5245,1
2658,5260,-1
2658,5289,1
2658,5378,1
2658,5406,-1
2658,5500,1
2658,5529,1
2658,5812,1
2658,5835,1
2658,5887,-1
2658,5933,1
2658,6000,-1
2658,6151,1
2658,6243,1
2658,6422,1
2658,6737,1
2658,6976,1
2658,7054,1
2658,7088,1
2658,7116,1
2658,7233,1
2658,7341,1
2658,7351,1
2658,7373,1
2658,7378,1
2658,7400,1
2658,7436,-1
2658,7442,-1
2658,7450,1
2658,7512,1
2658,7529,1
2658,7561,1
2658,7587,1
2658,7624,1
2658,7647,1
2658,7648,-1
2658,7651,1
2658,7652,-1
2658,7694,1
2658,7695,1
2658,7778,1
2658,7835,1
2658,7860,1
2658,7871,1
2658,7879,1
2658,7882,1
2658,7890,1
2658,7927,1
2658,7965,1
2658,7979,1
2658,8024,-1
2658,8044,1
2658,8168,1
2658,8169,-1
2658,8209,1
2658,8237,1
2658,1063,1
2658,1098,1
2658,2010,1
2658,2691,1
2658,3142,1
2658,3642,1
2658,3665,1
2658,4948,1
2658,5342,1
2658,5796,1
2658,6024,-1
2658,6072,1
2658,6676,1
2658,6900,1
2658,6916,1
2658,7080,1
2658,7086,1
2658,7236,-1
2658,7390,1
2658,7471,1
2658,7564,1
2658,7733,1
2658,7775,1
2658,7865,1
2658,7902,1
2658,7904,1
2658,7980,-1
2658,7985,1
2940,2974,-1
2940,3266,-1
2940,4049,-1
2940,4173,-1
2940,4218,-1
2940,5179,-1
2940,5950,-1
2940,6000,1
2940,6462,-1
2940,6682,-1
2940,6755,-1
2940,6784,1
2940,7116,1
2940,7162,-1
2940,7254,-1
2940,7301,1
2940,7389,1
2940,7618,1
2940,3969,1
2940,4879,1
2940,6714,1
2940,6280,1
2940,7391,1
2940,766,1
2940,3381,1
2940,1098,1
2940,1228,1
2940,2564,1
2940,3521,1
2940,5053,1
2940,5068,1
2940,5531,1
2940,5796,1
2940,6486,1
2940,6494,1
2940,6548,1
2940,6615,1
2940,6619,1
2940,6719,1
2940,6906,1
2940,7321,1
2940,7350,1
2940,7383,1
2940,7390,1
2940,7392,1
3000,5179,1
3000,7279,1
3000,7054,1
3000,6907,1
3000,766,1
3000,5311,-1
3000,6424,-1
3000,8297,-1
3000,3381,1
3000,1691,1
3000,4036,1
3000,5531,1
3000,6941,1
3000,7055,1
3000,7057,1
3000,7231,1
3000,7239,1
3000,7426,1
3293,5624,1
3293,5614,1
3293,99,1
3293,5289,1
3293,6596,1
3293,6907,1
3293,580,1
3293,6618,1
3293,7517,1
3293,766,1
3293,988,1
3293,2481,1
3293,3142,1
3293,4036,1
3293,5015,1
3293,5102,1
3293,5553,1
3293,5927,1
3293,6072,1
3293,6510,1
3293,6657,1
3293,7086,1
3293,7321,1
3293,7394,1
3293,7564,1
3293,7594,1
3293,7774,1
3293,7865,1
3293,7902,1
3293,8060,1
3293,8061,1
3381,6596,1
3381,6993,1
3381,7695,1
3381,6907,1
3381,766,1
3381,3969,1
3381,4884,1
3381,5289,1
3381,5432,1
3381,5760,1
3381,5835,1
3381,6000,1
3381,6243,1
3381,6736,1
3381,6784,1
3381,6918,1
3381,6945,1
3381,6976,1
3381,7088,1
3381,7108,1
3381,7143,1
3381,7279,1
3381,7301,1
3381,7373,1
3381,7378,1
3381,7450,1
3381,7512,1
3381,7529,1
3381,7618,1
3381,7624,1
3381,7647,1
3381,7651,1
3381,7662,1
3381,7694,1
3381,7757,1
3381,8122,1
3381,7120,1
3381,7262,1
3381,7490,1
3381,5820,1
3381,5915,1
3381,6494,1
3381,6615,1
3381,7045,1
3381,7049,1
3381,7055,1
3381,7056,1
3381,7080,1
3381,7231,1
3381,7661,1
3381,7744,1
3885,6784,1
3885,7400,1
3885,6993,1
3885,4879,1
3885,6907,1
3885,6714,1
3885,6280,1
3885,6772,1
3885,7110,1
3885,1879,1
3885,3032,-1
3885,4036,1
3885,4046,-1
3885,4598,1
3885,4686,1
3885,5173,1
3885,5196,1
3885,5446,1
3885,5531,1
3885,5952,1
3885,6518,1
3885,6615,1
3885,6766,-1
3885,7055,1
3885,7057,-1
3885,7080,1
3885,7231,1
3969,5179,1
3969,4331,-1
3969,4480,-1
3969,4645,-1
3969,4809,-1
3969,4940,1
3969,5231,-1
3969,5351,-1
3969,6721,-1
3969,7062,-1
3969,7316,-1
3969,7624,1
3969,7833,1
3969,6241,1
3969,6907,1
3969,6320,1
3969,766,1
3969,7262,1
3969,2186,1
3969,2833,1
3969,3057,1
3969,3466,1
3969,3521,1
3969,3641,1
3969,3642,1
3969,3798,1
3969,3965,1
3969,4036,1
3969,5053,1
3969,5173,1
3969,5531,1
3969,6941,1
3969,7055,1
3969,7057,1
3969,7239,1
4341,395,1
4341,6241,1
4341,4879,1
4341,6907,1
4341,766,1
4341,1280,1
4341,1667,1
4341,2452,1
4341,3090,1
4341,3563,1
4341,4036,1
4341,4164,1
4341,5531,1
4341,6941,1
4341,7055,1
4341,7057,1
4341,7229,1
4341,7231,1
4341,7441,1
4341,7563,1
4341,7564,1
4361,5179,1
4361,5655,-1
4361,109,1
4361,7201,-1
4361,6976,-1
4361,434,1
4361,457,1
4361,6907,1
4361,6714,1
4361,6280,1
4361,6789,1
4361,2249,1
4361,2452,1
4361,3642,1
4361,3794,-1
4361,4046,-1
4361,4364,-1
4361,4832,1
4361,5166,-1
4361,5446,1
4361,5796,-1
4361,5816,-1
4361,5821,1
4361,5857,-1
4361,6443,1
4361,6461,1
4361,6563,1
4361,6615,1
4361,6619,1
4361,6627,-1
4361,6766,1
4361,6848,-1
4361,6906,1
4361,6991,1
4361,7121,1
4361,7188,1
4361,7327,1
4361,7342,1
4361,7343,1
4361,7344,1
4361,7345,-1
4435,6918,1
4435,6596,1
4435,110,1
4435,6993,1
4435,5487,1
4435,7835,1
4435,766,1
4435,1691,1
4435,4347,1
4435,4948,1
4435,5915,1
4435,5920,1
4435,6020,1
4435,6212,1
4435,7049,1
4435,7231,1
4435,7376,1
4435,7578,1
4435,7766,1
4435,7856,1
5289,5529,1
5289,5655,1
5289,6923,1
5289,6241,1
5289,457,1
5289,4879,1
5289,5592,-1
5289,6714,1
5289,6280,1
5289,1098,1
5289,3457,1
5289,4046,1
5289,4437,1
5289,5196,1
5289,5446,1
5289,6486,1
5289,6902,1
5289,6916,1
5289,7055,1
5289,7057,1
5289,7086,1
5289,7231,1
5289,7379,1
5289,7501,1
5289,7502,1
5289,7503,1
5432,5378,1
5432,6907,1
5432,6714,1
5432,6618,1
5432,6772,1
5432,766,1
5432,6682,-1
5432,6784,1
5432,1098,1
5432,2249,1
5432,3770,1
5432,2452,1
5432,3355,1
5432,3449,1
5432,3457,1
5432,4046,1
5432,4437,1
5432,4943,1
5432,4967,1
5432,5059,1
5432,6486,1
5432,6615,1
5432,6619,1
5432,6620,1
5432,6766,1
5432,6906,1
5432,6941,1
5432,7086,1
5432,7100,1
5432,7104,1
5432,7266,1
5432,7282,1
5432,7283,1
5432,7284,1
5432,7285,1
5432,7286,1
5432,7287,1
5614,66,1
5614,4940,1
5614,5614,1
5614,7924,-1
5614,457,1
